patient_id,expression_1,expression_2,expression_3,expression_4,expression_5,expression_6,expression_7,expression_8,expression_9,expression_10,expression_11,expression_12,expression_13,expression_14,expression_15,expression_16,expression_17,expression_18,expression_19,expression_20,expression_21,expression_22,expression_23,expression_24,expression_25,expression_26,expression_27,expression_28,expression_29,expression_30,expression_31,expression_32,expression_33,expression_34,expression_35,expression_36,expression_37,expression_38,expression_39,expression_40,expression_41,expression_42,expression_43,expression_44,expression_45,expression_46,expression_47,expression_48,expression_49,expression_50,expression_51,expression_52,expression_53,expression_54,expression_55,expression_56,expression_57,expression_58,expression_59,expression_60,expression_61,expression_62,expression_63,expression_64,expression_65,expression_66,expression_67,expression_68,expression_69,expression_70,expression_71,expression_72,expression_73,expression_74,expression_75,expression_76,expression_77,expression_78,expression_79,expression_80,expression_81,expression_82,expression_83,expression_84,expression_85,expression_86,expression_87,expression_88,expression_89,expression_90,expression_91,expression_92,expression_93,expression_94,expression_95,expression_96,expression_97,expression_98,expression_99,expression_100
TCGA-BR-8687,MYH11:6.4265,EMA:2.913907,TIGAR:2.6693,Histone-H3:-2.242189,RICTOR:2.2184,U-Histone-H2B:-2.168422,EPPK1:2.0742,NQO1:1.985676,PAR:-1.770751,Hexokinase-II:1.676643,ZAP-70:-1.540756,PDGFRB:1.509112,EVI1:1.337171,ERALPHA:-1.3115,DUSP4:1.3091,LAD1:1.304854,BRD4:-1.2233,ERCC5:-1.2004,SGK1:1.19348,PDH:1.183446,PDCD4:-1.1768,XPA:-1.144289,WIPI1:1.074579,Vinculin:1.074021,FAK:-0.9910521,P16INK4A:0.96783,Aurora-A:0.9438037,MTSS1:0.9279726,VASP:0.9195095,BAX:-0.91931,ACETYLATUBULINLYS40:-0.89387,IGFRb:-0.8936462,ANNEXIN1:-0.88104,CD44:0.87804,Lyn:0.8763611,CD49B:0.85749,Akt2:-0.8509471,DNMT1:-0.8143825,Connexin-43:-0.810301,IGFBP2:0.80364,P62LCKLIGAND:0.79275,GAPDH:-0.77778,SYK:-0.76718,EphA2:0.7637221,Tau:-0.7577781,PKCALPHA:0.75097,ARAF:0.73942,CAVEOLIN1:0.73281,ACSL1:-0.7289893,53BP1:-0.7171,SMAC:-0.69901,RAB25:0.69539,IRS2:0.6767594,STING:0.665567,ACC1:-0.6618,IGFBP3:0.6555455,COG3:0.65482,MEK1:0.65371,PAK1:-0.639193,SOD1:0.629046,FASN:-0.61676,SHP2:-0.6137894,D-a-Tubulin:0.6135328,JNK2:0.60065,EEF2K:0.5981,Calnexin:0.5939618,ALKBH5:-0.592383,FOXO3A:0.58641,FIBRONECTIN:-0.58243,TFAM:-0.5788541,ETS1:-0.57576,c-IAP2:0.5721588,RPA32:-0.571228,Enolase-2:-0.5699853,BCLXL:-0.56762,Rad23A:-0.5623306,IR-b:0.5594117,NF2:-0.54847,CLAUDIN7:-0.54396,BIM:-0.54287,INPP4B:0.54022,RSK1:0.5378538,Granzyme-B:-0.5295935,TFRC:-0.52131,Cox-IV:0.5163222,RBM15:-0.50862,MMP2:-0.4990588,ERK2:-0.49561,Stat3:-0.4929613,CYCLINE1:0.48868,MIF:-0.483984,HLA-DQA1:-0.4818629,Creb:-0.4799704,B7-H3:-0.4760918,ATRX:0.4735457,VAV1:-0.466754,CD20:0.46621,Glucocorticoid-Receptor:-0.4608541,Tyro3:-0.457409,GCLC:0.4533366
TCGA-BR-8486,MYH11:5.0618,Hexokinase-II:-2.181196,RICTOR:1.7479,S6:-1.729,CAVEOLIN1:1.6332,SOD2:1.619846,IDO:1.596513,Histone-H3:-1.563805,ERALPHA:-1.5157,FASN:-1.4723,ZAP-70:-1.469469,PLC-gamma1:-1.464804,EPPK1:-1.4261,EMA:-1.400785,GAPDH:-1.3645,TIGAR:1.32,FAK:-1.237803,RBM15:-1.1416,ACETYLATUBULINLYS40:-1.1319,Lasu1:-1.04243,CD44:1.02947,GCLC:-0.9965469,ACSL1:-0.9921852,ATRX:-0.9569531,DNMT1:-0.9462918,PKCALPHA:0.94559,EEF2K:-0.93314,Akt2:-0.9259744,IGFRb:-0.9075612,Hexokinase-I:-0.8691482,53BP1:-0.85576,Vinculin:0.8552145,HSP70:0.85036,VASP:0.8488304,PDGFRB:0.8213941,GSK-3B:-0.8145229,CLAUDIN7:0.8142,Glutaminase:0.8004124,PREX1:0.79984,XPA:-0.7868469,CD38:0.7835861,Cyclin-D3:0.7833419,Rheb:-0.7596626,ACC1:-0.75813,PAR:-0.7552318,LCK:0.75284,CD45:0.7522464,IRS2:-0.7462193,Wee1:-0.7375718,ALKBH5:-0.7332282,DDR1:-0.7275923,AR:-0.72691,Stat3:-0.7118464,Lyn:0.7101835,IRF-3:0.7004467,FTO:-0.6822883,IGFBP2:-0.6773,BETACATENIN:-0.67396,SHP2:-0.6667211,WTAP:0.6620671,CKIT:0.65083,MEK1:0.6484,PAICS:-0.6370599,Cox-IV:0.634028,EIF4G:-0.62757,CD171:0.6269203,TRIP13:-0.6226271,FIBRONECTIN:0.6121,Puma:-0.5981012,ATM:0.58928,METTL3:-0.5613555,PERK:-0.5584022,BAP1C4:-0.55808,PMS2:-0.5472419,IL-6:0.5426342,ECADHERIN:-0.5331,CD31:0.53102,BCLXL:-0.52896,SYK:0.51736,SIRP-alpha:0.5149498,IGFBP3:0.5017181,GATA3:-0.49794,p38-a:0.4921477,CD86:0.4862238,BRAF:-0.48315,CD20:0.48277,ATP5H:-0.4782491,NQO1:0.4766498,DUSP6:-0.4759953,HER3:-0.47387,Cdc42:0.4736507,XIAP:-0.4692605,CMYC:-0.46567,Gli1:0.4637842,PAX8:-0.4592793,CD4:0.4585231,P90RSK:0.45414,Mitofusin-2:-0.4458584,Enolase-2:-0.4368155,UBAC1:0.4317724
TCGA-CG-5727,EMA:-3.888858,TIGAR:1.7027,EPPK1:-1.5219,ZAP-70:-1.479965,Histone-H3:-1.374483,GAPDH:-1.2983,ERALPHA:-1.1386,PDH:1.136319,IRS2:1.080161,ATRX:-1.056494,FAK:-1.020428,ECADHERIN:-1.0095,DDR1:-0.9892481,HSP70:0.98417,Rheb:-0.9670694,HER2:-0.96158,PAX8:-0.9480181,CD171:-0.9242619,SMAC:-0.90531,ACETYLATUBULINLYS40:-0.88925,XPA:-0.8594348,PARPCLEAVED:-0.85787,IDO:0.8439191,PAK4:0.8416248,MLKL:0.8391692,RAD51:0.83765,MTSS1:0.8176549,PAR:0.8142422,NCADHERIN:0.80406,PDGFRB:0.7403246,IGFBP3:0.7301542,ASNS:0.72576,VEGFR2:-0.72455,Hexokinase-I:-0.7076597,SYK:0.67949,EEF2K:-0.67519,BETACATENIN:-0.67101,Lasu1:-0.6654398,RBM15:-0.65017,SHP2:-0.6481056,STAT5ALPHA:0.64801,ANNEXIN1:-0.63811,Caspase-8-cleaved:0.6379095,IGFRb:-0.6314954,CLAUDIN7:0.62461,ALPHACATENIN:-0.62291,PERK:-0.6107773,Mitofusin-2:-0.6102273,FTO:-0.5851926,NDUFB4:-0.5825897,PTEN:0.58149,FIBRONECTIN:0.55476,RPA32:-0.5531204,Rad23A:-0.5461593,MIF:-0.5367194,Glutamate-D1-2:-0.5365718,Cdc42:0.5291585,CASPASE7CLEAVEDD198:0.52914,IL-6:0.5149484,IGFBP2:-0.51302,MR1:-0.5121509,S100A4:0.5106135,CYCLIND1:0.50939,PAX6:-0.5058079,PLK1:0.4953329,ALKBH5:-0.4943686,PKCALPHA:0.49275,RAB25:-0.49044,BCLXL:-0.48877,CD45:0.4878713,FGF-basic:-0.4772218,Connexin-43:-0.4759367,SMAD1:-0.47467,KU80:-0.47105,Mnk1:0.4698667,CD44:-0.4676784,EVI1:-0.4669775,ATP5H:-0.4665436,HSP60:0.4664709,COLLAGENVI:0.4633,TRIP13:-0.4632762,ATP5A:-0.4600452,Wee1:-0.4590202,P62LCKLIGAND:-0.45788,AR:-0.45676,CAVEOLIN1:0.45551,Puma:-0.4552783,IRS1:0.45404,MEK1:0.44838,PDL1:0.44481,Aurora-A:0.4369197,HLA-DQA1:-0.4364408,CD49B:0.43576,KAP1:-0.4292751,RICTOR:-0.42898,CYCLINE1:-0.42589,PCNA:0.42516,MERIT40:-0.4212627,Myt1:-0.4169765,PAXILLIN:0.41532
TCGA-VQ-A8DT,MYH11:7.6689,HSP27:3.798057,SOD1:3.336612,PARPCLEAVED:3.1552,SNAIL:2.7632,p38-a:2.750989,CMET:2.7338,CASPASE8:2.4157,RICTOR:2.3033,EPPK1:1.9369,LAD1:1.864008,CLAUDIN7:1.8121,Histone-H3:-1.809332,CAVEOLIN1:1.6486,RB:1.6434,MTCO1:1.630691,ERALPHA:-1.5899,ZAP-70:-1.586559,CD171:1.498957,TIGAR:1.4184,INPP4B:1.4104,Tau:-1.390736,HMHA1:-1.35792,SMAC:1.3395,DUSP4:1.3179,VAV1:-1.279866,GAPDH:-1.2679,Cyclin-D3:1.257098,PDCD4:-1.2538,ATRX:-1.176694,B7-H3:-1.167623,WIPI1:1.157845,IGFBP2:1.1572,RAD51:1.1534,EMA:1.147642,EphA2:1.132021,Rheb:-1.124065,HLA-DQA1:-1.100463,PKCALPHA:1.0598,FN14:1.046147,FAK:-1.028144,Lyn:1.023262,AceCS1:1.011648,EVI1:0.9969872,HSP70:0.98983,STING:-0.9793127,VASP:0.9720844,NQO1:0.9370399,MMP14:-0.9171395,UGT1A:0.8957075,ACSL1:-0.8690411,BETACATENIN:0.85942,CD20:0.85792,ASNS:0.84289,Akt2:-0.8137325,Oct-4:0.8121115,Wee1:-0.7968497,ACC1:-0.78547,IGFRb:-0.7802136,PDGFRB:-0.7760914,XPA:-0.7730045,Cox2:0.7557423,HSP60:0.7328108,PKA-a:-0.7312754,STAT5ALPHA:0.73095,Connexin-43:-0.7298764,Glucocorticoid-Receptor:-0.7202027,LCK:0.71629,CKIT:0.71033,Puma:-0.6970309,AR:-0.69049,Cox-IV:0.6891748,RAD50:0.68905,TRIP13:-0.674532,53BP1:-0.65722,FASN:-0.65302,D-a-Tubulin:0.6465522,PLK1:0.6425623,RSK1:0.6412797,U-Histone-H2B:-0.6274901,PTEN:0.61929,JNK2:0.6187,TFRC:0.61864,Aurora-A:0.618583,ALKBH5:-0.6126145,CYCLINE1:-0.60934,IDO:0.6078616,RRM2:0.6051109,MEK1:0.59599,Erk5:-0.590764,PLC-gamma1:-0.5897204,Vinculin:0.5857288,SDHA:0.583962,Lasu1:-0.5808632,IGFBP3:0.5740928,IRF-3:0.5691504,P90RSK:0.55861,RPA32:-0.5578283,IRS2:-0.5577484,PAR:-0.5494588
TCGA-HF-7132,MYH11:5.2062,P27:4.2844,EMA:4.233509,TIGAR:2.4068,YB1:2.1715,ERALPHA:-2.1688,BETACATENIN:1.8957,Histone-H3:-1.815523,ETS1:1.7663,CASPASE7CLEAVEDD198:1.7266,LAD1:1.660784,D-a-Tubulin:1.657993,ACETYLATUBULINLYS40:-1.5845,AceCS1:1.570218,NQO1:1.564492,Oct-4:1.533893,ZAP-70:-1.497018,EphA2:1.463487,JNK2:1.4185,IGFBP2:1.3715,VASP:1.283858,FN14:1.280407,IDO:1.270694,ATRX:-1.251676,RSK1:1.246266,Tau:-1.236582,CD49B:1.2163,AR:-1.1708,Lyn:1.151858,ERK2:1.1432,Hexokinase-II:1.141822,RAD50:1.1365,PTEN:1.1103,CKIT:1.1031,SMAD1:-1.0995,EEF2:1.0925,Rheb:-1.090958,RAB25:1.0857,PKCALPHA:1.074,CAVEOLIN1:1.0622,FASN:-1.0514,MSH2:-1.0351,53BP1:-1.023,MTCO1:0.9991827,EEF2K:-0.98303,Lasu1:-0.9517949,RAD51:0.93353,ATM:-0.93165,EPPK1:0.91904,PAK1:0.9177715,MSH6:-0.91722,1433ZETA:0.90046,XPA:-0.8962646,CLAUDIN7:0.89309,PARPCLEAVED:-0.89247,GATA3:-0.88331,WIPI1:0.8804477,ACSL1:-0.8694933,DUSP4:0.86145,PAR:-0.8575501,FAK:-0.8557641,BIM:-0.84614,BAK:-0.84511,B7-H3:-0.8443052,TRIM25:0.8362007,PMS2:-0.8318282,TFRC:0.78489,ALPHACATENIN:0.77538,RAB11:0.75675,Coup-TFII:-0.7558473,LCK:0.74347,KU80:-0.74133,Cox2:0.7373394,1433BETA:0.73308,FOXM1:-0.7287,MLKL:0.7286079,ASNS:0.71405,P53:-0.7079,FIBRONECTIN:-0.70442,Cox-IV:0.6974733,SNAIL:0.69179,CD44:0.6715424,PI3KP110ALPHA:-0.65453,TRIP13:-0.6500431,MEK1:0.64831,IR-b:0.6456381,PAI1:-0.64337,STING:0.6415268,VAV1:-0.6400093,BRD4:-0.63072,GAPDH:-0.62595,Akt2:-0.622754,P38MAPK:0.62131,MLH1:-0.6160132,INPP4B:0.61223,PLC-gamma1:-0.6090681,ALKBH5:-0.6090031,IGFRb:-0.6058133,SHP2:-0.6040948,PLK1:0.6014238
TCGA-BR-A4CQ,MYH11:6.2816,FGF-basic:-2.674178,S100A4:2.311678,TIGAR:2.1895,RICTOR:2.0561,EphA2:1.917205,CD86:1.712585,PKCALPHA:1.6953,53BP1:-1.5569,GAPDH:-1.5475,ERALPHA:-1.5258,INPP4B:1.5027,PAR:-1.491254,Rheb:-1.483588,FASN:-1.4671,RAB25:1.4562,ACC1:-1.4314,LAD1:1.428776,c-IAP2:-1.281583,VASP:1.221837,DUSP4:1.1912,LCK:1.171,ATRX:-1.137248,CD171:1.107426,KAP1:-1.068925,HMHA1:-1.067776,Hexokinase-II:1.049936,ZAP-70:-1.04584,YTHDF2:-0.9890891,Vinculin:0.9838852,IGFBP3:0.9681266,SRC:0.93403,S6:-0.90298,MSH6:-0.89984,ACSL1:-0.895628,CAVEOLIN1:0.88334,Glutamate-D1-2:0.8826821,IDO:0.8753699,TRIM25:-0.8205278,Histone-H3:-0.811856,IR-b:0.8085987,IGFBP2:-0.8077,DNA_POLG:0.8025219,Cyclin-D3:0.7777607,EMA:-0.7758803,SDHA:0.7623132,DDR1:0.7584994,MR1:-0.7573933,CD49B:0.75197,EIF4G:-0.7438,HSP60:0.7345321,HLA-DQA1:-0.7337873,Caspase-8-cleaved:-0.7276472,Lyn:0.7203223,PAK4:0.6972206,SIRP-alpha:-0.6956067,RAD50:-0.68853,BETACATENIN:0.68665,SOD2:0.6859764,BRAF:-0.6856,ATM:-0.67896,PAK1:0.6753524,HES1:0.6707864,IRF-3:0.6636882,PLC-gamma1:-0.6626863,PAX6:0.659937,EEF2:-0.65901,CKIT:0.62726,Puma:-0.605781,FN14:0.6041601,ECADHERIN:0.60168,CLAUDIN7:0.58927,AR:-0.58578,SMAD1:-0.58409,HSP70:0.58392,EPPK1:0.57827,MTCO1:0.5741089,DUSP6:-0.5695724,NQO1:0.5694468,CtIP:-0.5665048,NDUFB4:-0.5570429,Lasu1:-0.5531376,Enolase-1:0.5506495,Akt2:-0.5486749,FAK:-0.5360544,PDGFRB:0.5351559,PDCD4:0.53351,DM-K9-Histone-H3:-0.53046,MCT4:0.5271595,PAI1:0.52561,MIF:-0.5223855,Cdc42:0.5207151,PDK1:0.51902,P62LCKLIGAND:-0.51888,ALPHACATENIN:0.5134,TRIP13:-0.5102152,RPA32:-0.5064554,Myt1:-0.4986786,BECLIN:0.49488,CYCLINE1:-0.49278
TCGA-IN-8663,MYH11:10.134,RICTOR:4.0292,EphA2:3.088909,EPPK1:3.016,IRS2:2.604322,PAI1:2.5445,EMA:-2.331664,INPP4B:2.1713,CD171:2.018041,ERALPHA:-1.7068,LAD1:1.698513,PDH:1.690989,ZAP-70:-1.607347,PAXILLIN:1.5347,Vinculin:1.524082,CAVEOLIN1:1.5079,Histone-H3:-1.434659,ACETYLATUBULINLYS40:-1.4053,SMAD1:-1.3012,ALPHACATENIN:-1.2153,Connexin-43:1.211237,FN14:1.210636,MMP14:1.203868,P16INK4A:1.1911,FASN:-1.1882,ASNS:1.1466,PDL1:1.1017,IGFBP2:-1.0755,MEK1:1.0592,CASPASE7CLEAVEDD198:1.0518,MCT4:0.9732772,PDGFRB:0.9601575,ANNEXIN1:0.93093,Glucocorticoid-Receptor:-0.9233611,MSI2:-0.9222412,Rheb:-0.8823982,TRAP1:-0.8783923,Mnk1:0.874654,GAPDH:-0.86715,PLK1:0.8645574,PDCD4:-0.82551,ACSL1:-0.8250233,Puma:-0.8224388,DNA-Ligase-IV:0.8185955,VASP:0.8141736,PTEN:0.81235,XPA:-0.8086366,DUSP4:0.79489,FAK:-0.7928785,MTSS1:0.7904816,IRF-3:0.7607592,ERRalpha:0.7535735,PAICS:-0.7491379,AR:-0.73674,CD44:0.7347769,RRM2:0.7324133,XIAP:0.7273621,PTPN12:0.7262623,TFRC:-0.72144,CD49B:0.70894,BIM:-0.70317,Cyclin-D3:0.7001519,P21:0.67679,RAD51:0.66655,PKCALPHA:0.66544,cdc25C:0.6632323,MIF:-0.6531664,STING:0.649059,PAR:-0.6451385,BRAF:-0.64435,EVI1:0.6406158,Granzyme-B:0.6333733,Rad23A:-0.6257752,Mitofusin-1:-0.6168238,MLKL:0.616548,BCL2:-0.60606,IDO:0.5936276,TRIP13:-0.5907189,Aurora-A:0.5752564,YTHDF3:0.5745058,p44-42-MAPK:-0.5703251,PKA-a:-0.5625121,EGFR:0.56154,DJ1:-0.56152,FGF-basic:-0.5553998,TRANSGLUTAMINASE:0.55302,VEGFR2:0.54766,CYCLINB1:0.54244,SYK:0.53601,PAK4:0.5330034,MMP2:-0.5296931,Glutamate-D1-2:0.5186095,P70S6K1:-0.51689,DUSP6:0.5165718,CHK2:-0.51589,HLA-DQA1:-0.5117557,IR-b:-0.5095593,Lyn:0.5056892,FOXM1:0.50097,ATP5A:-0.4983916
TCGA-F1-A72C,MYH11:6.8047,PAR:-2.608768,GAPDH:-2.2779,MMP14:-2.258406,Histone-H3:-2.246728,FASN:-2.07,UGT1A:1.981363,PDGFRB:-1.837117,ERCC1:1.7821,D-a-Tubulin:1.725706,P27:1.7227,ACC1:-1.6989,ERALPHA:-1.5857,Connexin-43:-1.544397,ZAP-70:-1.524178,STING:-1.516804,PLK1:-1.507144,AceCS1:1.387865,GCLC:1.386447,1433BETA:1.3782,CYCLINB1:-1.362,ACETYLATUBULINLYS40:-1.3408,ATRX:-1.340459,EMA:1.330859,Oct-4:1.329815,PLC-gamma1:-1.32311,HLA-DQA1:-1.279785,FAK:-1.268582,ACSL1:-1.224629,ANNEXIN1:-1.1993,RICTOR:1.1927,B7-H3:-1.160781,CASPASE7CLEAVEDD198:1.1482,INPP4B:1.1248,BETACATENIN:1.0977,BRD4:-1.0865,CLAUDIN7:-1.0564,MTCO1:1.054672,HMHA1:-1.045148,FTO:-1.040016,IGFRb:-1.038312,DNMT1:-1.006977,U-Histone-H2B:-0.971526,Cyclophilin-F:0.9704785,PAICS:-0.964832,EphA2:0.9564484,Tau:-0.9453596,Akt2:-0.9438565,EPPK1:0.94266,XPA:-0.9361365,PKCALPHA:0.93564,53BP1:-0.92465,AR:-0.92353,Stat3:-0.910011,VAV1:-0.8881253,CYCLINE1:-0.88495,CD4:-0.874297,ALKBH5:-0.8591342,TRIP13:-0.8553641,PAK1:0.8471212,GSK-3B:-0.8372748,VASP:0.8353504,NQO1:-0.8298628,YB1:0.82496,RSK1:0.8166199,Rheb:-0.8119747,SMAD1:-0.80536,LAD1:0.8032029,Mcl-1:-0.8018233,IGFBP2:0.79848,PDCD4:0.77602,CD20:0.77545,RAB25:0.77367,Lasu1:-0.77036,HEREGULIN:0.76306,KAP1:-0.753469,KU80:-0.74389,MSH6:-0.73495,RPA32:-0.7278449,PAK4:0.7270939,IRS2:-0.7225454,PKA-a:-0.7217981,TIGAR:0.71349,MTSS1:0.7121615,SMAC:-0.70478,IRF-3:0.7046643,TRAP1:-0.7031177,Puma:-0.7029055,P90RSK:0.70123,EVI1:0.6975253,SYK:0.69701,IGFBP3:0.6890336,CHD1L:-0.6782366,4EBP1:-0.67761,ARAF:0.67426,RAD51:0.66504,Cox-IV:0.6604841,Melanoma-gp100:0.6527047,BIM:-0.64577,PTPN12:-0.644818
TCGA-VQ-A8DU,MYH11:8.0231,CYCLINE1:2.7175,Hexokinase-II:-2.453559,RICTOR:2.3161,CD171:2.080254,VAV1:-2.006038,Histone-H3:-1.862879,ERALPHA:-1.8008,HSP70:1.7394,TIGAR:1.6923,ETS1:1.6488,ZAP-70:-1.597007,U-Histone-H2B:-1.582961,NQO1:-1.579871,PAK1:1.497074,ACC1:-1.473,IGFRb:-1.446515,IDO:1.436517,MTCO1:1.418827,TRANSGLUTAMINASE:1.415,Tau:-1.398243,VASP:1.35244,CAVEOLIN1:1.342,DNA_POLG:-1.320378,SOD2:1.295414,LAD1:1.282214,P16INK4A:1.2819,FAK:-1.275327,TFRC:1.2556,Glucocorticoid-Receptor:-1.246416,HMHA1:-1.241402,Stat3:-1.227532,ERCC5:-1.2037,ERK2:1.2037,WTAP:1.154077,TUFM:-1.108854,CD20:1.1015,TRIM25:-1.098606,G6PD:1.0649,ATRX:-1.053345,XPA:-1.038242,P53:1.0128,RAD50:1.0047,IR-b:-1.002659,RRM2:0.9938097,CD44:0.9888388,ACSL1:-0.9744175,FASN:-0.97167,STING:-0.9498434,Akt2:-0.9493527,PAXILLIN:0.9395,XIAP:-0.9016185,HSP60:0.9002581,ACETYLATUBULINLYS40:-0.89166,RAB11:0.88047,ECADHERIN:-0.87841,RSK1:-0.8768089,KAP1:-0.8630032,PLC-gamma1:-0.857705,RIP:-0.8532907,CYCLINB1:0.84128,Erk5:-0.8349416,Mnk1:0.8164716,Cox-IV:0.8118443,CYCLIND1:0.79288,PERK:-0.7877787,MEK1:0.78317,Vinculin:0.777193,EEF2K:-0.77627,CD4:0.7660366,RAD51:0.76297,EEF2:0.76292,Calnexin:-0.7433758,IRS2:-0.7423868,Wee1:-0.7387248,MLH1:-0.7254284,NCADHERIN:0.72505,RBM15:-0.72413,Rheb:-0.721696,ADAR1:-0.71045,MCT4:0.6930307,JNK2:0.68675,p38-a:-0.6792607,Coup-TFII:-0.6685664,Sox2:0.665957,IGFBP3:0.6643445,CASPASE7CLEAVEDD198:0.66402,GCLC:-0.6623172,Mitofusin-2:-0.6609136,PDHA1:0.6601967,SIRP-alpha:0.6489744,PAR:-0.6417766,Lasu1:-0.6357346,CHD1L:-0.6325361,SMAD3:0.62803,CD45:0.6271173,SHP2:-0.6197773,Enolase-2:-0.6187202,IRF-3:0.6178438,PDCD4:-0.60432
TCGA-VQ-A91Y,MYH11:11.727,RICTOR:4.4529,CAVEOLIN1:3.0418,CD171:2.871833,Vinculin:2.454241,HSP27:2.374341,PAR:-2.178037,Connexin-43:1.997819,Histone-H3:-1.970606,SOD1:1.970408,ETS1:1.8525,SNAIL:1.8368,CMET:1.8276,FASN:-1.8033,ERALPHA:-1.6795,PARPCLEAVED:1.6135,ACC1:-1.5799,FAK:-1.464191,ATRX:-1.453538,ZAP-70:-1.416175,PKCALPHA:1.3835,RAD50:1.3271,p38-a:1.322671,RBM15:-1.3176,Hexokinase-II:-1.308952,XPA:-1.308646,IDO:1.289943,S6:-1.2862,PDCD4:-1.284,ECADHERIN:-1.2615,EMA:1.137768,CD20:1.1318,RAB25:1.1306,CASPASE8:1.1057,ACVRL1:1.0612,RRM2:1.020121,VAV1:-1.014893,BRD4:-0.98341,PAK4:0.9737876,Rheb:-0.9553504,IGFRb:-0.9538719,Wee1:-0.9315536,ERK2:0.92939,TRANSGLUTAMINASE:0.91378,Tau:-0.9075838,CLAUDIN7:-0.9074,HER3:-0.90209,STING:-0.8948846,SETD2:0.89255,PDH:0.8722277,SOD2:0.8591806,UGT1A:0.8383711,PMS2:-0.8345942,RB:0.82839,VASP:0.8207377,CD45:0.8020573,CKIT:0.79509,DNA-Ligase-IV:0.7869837,Patched:0.7778104,FGF-basic:0.7725364,PAICS:-0.7635571,EPPK1:0.76216,SMAD1:-0.76064,Slfn11:0.7528039,TRAP1:-0.747935,YTHDF2:-0.7396144,DUSP6:-0.7347419,GAPDH:-0.72895,YTHDF3:-0.7160571,TIGAR:0.71058,MMP14:-0.6877499,MEK1:0.68745,ACETYLATUBULINLYS40:-0.67212,MTSS1:0.6716954,KAP1:-0.6616709,CYCLINE1:-0.65518,RAD51:0.65474,DNMT1:-0.6489863,CD4:0.6471032,53BP1:-0.6423,CD44:0.6412887,ACSL1:-0.636869,HMHA1:-0.6271411,HER2:-0.61395,Melanoma-gp100:0.6110964,Puma:-0.6044803,JNK2:0.59496,CASPASE7CLEAVEDD198:-0.58474,MTCO1:0.5750186,CYCLINB1:-0.57053,BCLXL:-0.56987,AR:-0.56339,IGFBP3:0.5622638,Mcl-1:-0.5543911,Cyclin-D3:0.5540602,CD86:0.5500969,CD29:0.5475282,ADAR1:-0.54727,CDK1:0.54647,EIF4G:-0.54564
TCGA-CD-8530,MYH11:9.197,CD44:4.000589,ETS1:2.6104,RICTOR:2.2135,ERK2:1.8892,FASN:-1.8622,PAR:-1.821173,Vinculin:1.795547,Histone-H3:-1.76672,WIPI1:1.751174,ERALPHA:-1.7278,CAVEOLIN1:1.6865,RAD50:1.6407,EMA:-1.637636,ACC1:-1.5925,ZAP-70:-1.513904,ECADHERIN:-1.4527,TIGAR:1.434,STING:-1.368895,CKIT:1.3477,Cox2:1.307455,PKCALPHA:1.2422,RAD51:1.1878,DUSP4:1.1629,FAK:-1.14952,PDGFRB:1.141277,ACETYLATUBULINLYS40:-1.1376,EEF2K:-0.98739,COLLAGENVI:0.97608,EEF2:0.95315,53BP1:-0.94705,1433BETA:0.93621,XPA:-0.9256065,BAX:0.92404,SIRP-alpha:0.9075562,HER2:-0.89945,HSP70:0.88749,ATRX:-0.8793256,DDR1:-0.8699539,FN14:0.869046,RAB11:0.85589,PREX1:0.85531,IGFRb:-0.8488406,Cyclophilin-F:0.8389511,PARPCLEAVED:-0.83378,EPPK1:0.80508,1433ZETA:0.78762,ADAR1:-0.77428,NQO1:-0.7599271,PTEN:0.75882,CD20:0.74857,S6:-0.74271,PDH:0.7382047,DNA-Ligase-IV:0.7365693,GATA3:-0.73574,EVI1:0.7298426,TRANSGLUTAMINASE:0.72513,VEGFR2:0.71311,Rheb:-0.703461,AMPKALPHA:0.70236,BAK:-0.70229,Lyn:0.6945917,Hexokinase-II:0.6936931,AR:-0.6906,PAXILLIN:0.6818,PAI1:0.68158,P38MAPK:0.6791,Puma:-0.6772735,PDCD4:-0.6723,Lasu1:-0.6566552,CYCLIND1:0.65216,NCADHERIN:0.6488,BIM:-0.6369,Granzyme-B:-0.6277011,CD49B:0.61611,MSH6:-0.60763,CYCLINE1:-0.59368,Mcl-1:-0.5925172,ANNEXINVII:0.57627,MSH2:-0.57177,GAB2:-0.56578,JNK2:0.56432,IGFBP3:0.5572528,CD171:0.5559043,ACSL1:-0.5533559,SNAIL:0.55074,Aurora-A:0.5455562,TFRC:0.53222,MTCO1:0.5295786,ACVRL1:0.5276,Gli1:0.5231017,Wee1:-0.521357,MTSS1:0.516418,EIF4G:-0.50824,CMET:0.50118,SMAD1:-0.49342,VAV1:-0.4882554,BRAF:-0.48659,ALKBH5:-0.4862169,FIBRONECTIN:0.48145
