patient_id,expression_1,expression_2,expression_3,expression_4,expression_5,expression_6,expression_7,expression_8,expression_9,expression_10,expression_11,expression_12,expression_13,expression_14,expression_15,expression_16,expression_17,expression_18,expression_19,expression_20,expression_21,expression_22,expression_23,expression_24,expression_25,expression_26,expression_27,expression_28,expression_29,expression_30,expression_31,expression_32,expression_33,expression_34,expression_35,expression_36,expression_37,expression_38,expression_39,expression_40,expression_41,expression_42,expression_43,expression_44,expression_45,expression_46,expression_47,expression_48,expression_49,expression_50,expression_51,expression_52,expression_53,expression_54,expression_55,expression_56,expression_57,expression_58,expression_59,expression_60,expression_61,expression_62,expression_63,expression_64,expression_65,expression_66,expression_67,expression_68,expression_69,expression_70,expression_71,expression_72,expression_73,expression_74,expression_75,expression_76,expression_77,expression_78,expression_79,expression_80,expression_81,expression_82,expression_83,expression_84,expression_85,expression_86,expression_87,expression_88,expression_89,expression_90,expression_91,expression_92,expression_93,expression_94,expression_95,expression_96,expression_97,expression_98,expression_99,expression_100
TCGA-AO-A03L,GATA3:2.31995,GAPDH:-2.1111,AR:1.5505,ZAP-70:1.503813,TFRC:-1.42895,ERALPHA:1.3289,FASN:1.30515,Connexin-43:-1.02344,HMHA1:1.01712,INPP4B:0.947345,ACETYLATUBULINLYS40:-0.908125,CYCLINE1:-0.906775,EPPK1:-0.87959,PKA-a:0.8726654,CD4:0.8681693,VAV1:0.8645546,DNA_POLG:0.8398405,HSP70:0.83603,PAR:0.7771201,SRC:0.759695,COLLAGENVI:0.7575,BETACATENIN:-0.720385,DNMT1:0.7170504,IDO:0.700475,HLA-DQA1:0.6895492,BCL2:0.68185,FIBRONECTIN:0.649405,LCK:0.62048,STING:0.6156355,AKT:0.60773,GCLC:-0.5922545,AXL:0.582395,TRANSGLUTAMINASE:-0.571165,cdc25C:0.5704555,NF2:-0.55693,PDGFRB:0.5274855,PI3KP85:0.52038,IRF-3:0.5110958,PKCALPHA:-0.496845,CAVEOLIN1:0.48954,ERK2:-0.4799,Stat3:-0.4728326,PREX1:0.467155,CASPASE7CLEAVEDD198:-0.465595,EEF2:-0.464405,EIF4G:-0.456425,Rad23A:-0.4475345,Coup-TFII:0.4464005,Cyclophilin-F:0.4456202,ETS1:-0.43871,MSH6:-0.43456,Hexokinase-II:-0.431491,ARAF:0.43117,CD49B:0.4287,IGFBP3:-0.4191098,CD45:0.4055304,PLK1:0.3976605,BIM:0.397005,53BP1:-0.392405,DNA-Ligase-IV:-0.3897047,GAB2:-0.38527,PARP1:-0.38146,YAP:-0.374005,S6:-0.35798,P38MAPK:0.356555,RAB25:0.35543,BAK:-0.34492,KU80:-0.34356,CYCLINE2:-0.33704,RAD50:-0.335195,ASNS:-0.333865,ALKBH5:-0.3284647,ACSL1:0.3202305,FOXM1:-0.319495,MYH11:0.317645,MLKL:0.3154904,EGFR:-0.31055,MSI2:0.3102655,AMPKALPHA:-0.307155,SYK:-0.30525,Erk5:0.3023205,RBM15:-0.30203,CMYC:0.3018575,PHLPP:-0.2985395,CHK2:-0.29851,Tau:-0.2981945,PAI1:0.29775,Enolase-1:-0.2965147,BRAF:-0.29511,DUSP6:-0.2904198,Mitofusin-2:-0.2884896,TFAM:0.2773242,Wee1:0.2770043,YB1:-0.2747,ZEB1:0.2739988,B7-H3:0.2718796,EMA:-0.2671299,PTEN:0.26691,MTCO1:-0.2630911,CSK:0.2624305
TCGA-LL-A50Y,ERALPHA:3.686,INPP4B:2.8677,EMA:2.600375,GATA3:2.3256,PAR:-2.238965,TFRC:-1.9528,ECADHERIN:-1.8243,AR:1.6444,BETACATENIN:-1.6005,DUSP4:1.3158,CYCLINE1:-1.306,GAPDH:-1.2628,PREX1:1.2203,TRANSGLUTAMINASE:-1.2161,BCL2:1.204,HLA-DQA1:1.183124,CYCLINB1:-1.1789,EEF2:-1.1389,RBM15:-1.1316,U-Histone-H2B:1.0964,STAT5ALPHA:1.0581,ETS1:-1.0531,ATM:1.0419,LAD1:-1.00779,PDCD4:1.002,CD4:0.9686639,GCLC:0.9660001,P16INK4A:0.96592,HMHA1:0.9595746,RAB25:0.94167,Atg5:0.910605,S6:-0.89754,ACETYLATUBULINLYS40:-0.89569,PLK1:-0.8810149,RB:-0.87292,CASPASE7CLEAVEDD198:-0.85014,Glutamate-D1-2:0.848184,BIM:0.84722,YTHDF3:-0.8103849,SIRP-alpha:0.7877595,ARAF:0.76687,CYCLINE2:-0.74878,BAK:0.73579,MIG6:-0.71606,DJ1:0.71585,Aurora-A:-0.7140649,HSP70:-0.703,PAK4:-0.70244,NQO1:-0.6971901,Glucocorticoid-Receptor:0.6965501,P53:-0.6945,ZAP-70:0.688168,Rheb:-0.684575,ANNEXINVII:0.68092,MEK1:0.67335,YB1:-0.66609,COG3:0.65098,TRIP13:-0.6204099,ASNS:-0.6183,Aurora-B:-0.6078212,IGFBP2:0.60575,DUSP6:0.5960248,DIRAS3:-0.5935,HER3:0.59202,BCL2A1:0.58596,EEF2K:0.57997,PI3KP85:0.57449,Wee1:0.5732189,Vinculin:0.5701147,MTCO1:0.5666734,TSC1:0.55721,CMYC:-0.55338,PARPCLEAVED:-0.55275,Hexokinase-I:0.5497849,ACC1:-0.54503,Stat3:0.543372,SYK:-0.54323,JAK2:-0.53803,MSH6:-0.53113,Atg7:0.5310751,RSK1:0.5304373,P90RSK:0.52576,VAV1:0.5225292,RPA32:0.5209301,EPPK1:0.51099,TFAM:0.5103688,CD45:0.506865,DVL3:-0.50055,HES1:0.4879049,MMP14:0.4775051,P38MAPK:0.47675,CLAUDIN7:0.46855,IR-b:0.4669851,NF2:-0.46138,P27:0.45946,B7-H3:0.4566742,HER2:0.45292,Puma:0.4529101,Coup-TFII:0.4477851,DDB-1:0.4454751
TCGA-C8-A26X,EMA:2.36859,PAR:-2.01198,FASN:1.6982,ERALPHA:-1.6004,HSP70:1.5771,AR:1.5455,MYH11:-1.2129,NQO1:-1.181385,GAPDH:-1.1119,FAK:1.09221,CD38:1.08452,IDO:1.084325,PAI1:1.0363,VAV1:1.024454,ACETYLATUBULINLYS40:-1.0159,Granzyme-B:0.998675,SMAC:-0.9721,IGFBP2:-0.945,CD44:0.938135,Caspase-8-cleaved:0.916885,Akt2:-0.9102549,B7-H3:0.8878092,BETACATENIN:-0.83165,HMHA1:0.8281196,Cyclophilin-F:0.8275298,STING:0.8116651,CAVEOLIN1:-0.80256,TFAM:-0.7934662,MEK1:0.7757,PDHA1:0.7421244,MLKL:0.7393999,ATP5H:0.7291751,CYCLINE1:-0.72041,CLAUDIN7:-0.71204,ZAP-70:0.7076229,PERK:0.7037495,PAK1:-0.6909403,BRAF:-0.68931,Wee1:-0.6760261,Hexokinase-II:0.6725785,PDGFRB:0.6618451,ERRalpha:0.661575,BCL2:-0.66112,CHD1L:-0.6502717,CD171:-0.6469499,HES1:-0.6358801,ECADHERIN:-0.63499,PLK1:0.63383,ACSL1:0.63379,SGK3:0.631105,SNAIL:0.62944,MMP2:0.6011972,CASPASE7CLEAVEDD198:0.59103,Aurora-A:0.5899301,SOD2:0.5898649,TFRC:-0.5811,BAX:-0.58042,ATR:0.575227,CD4:0.5553588,FIBRONECTIN:0.55508,SGK1:0.5502093,CDT1:0.5487546,Erk5:0.5430301,DDB-1:-0.53654,Atg5:-0.53535,TRANSGLUTAMINASE:-0.53501,RAD50:-0.53433,CYCLINB1:-0.53309,Lyn:0.532095,GAB2:0.52989,DNA-Ligase-IV:0.5256348,HER3:-0.52435,CMYC:0.52014,RICTOR:-0.51717,cdc25C:-0.5084249,KAP1:-0.5049854,PDCD4:-0.50008,AXL:0.49796,DM-Histone-H3:0.4961547,Creb:0.493469,ENY2:-0.49169,GCN5L2:-0.4819,SYK:0.47566,RBM15:-0.47472,PMS2:0.4693401,P16INK4A:-0.46562,GCLC:-0.4575549,1433ZETA:-0.45411,Mitofusin-1:0.4519513,Cox2:0.4508301,SMAD3:-0.45063,XBP1:0.44689,YTHDF2:-0.4415849,TRIM24:-0.4409772,FTO:-0.4355599,RPA32:-0.4353549,EPPK1:0.43369,BAP1C4:-0.43287,BRD4:-0.42864,XRCC1:-0.42842
TCGA-D8-A27F,Cox2:3.41026,CLAUDIN7:2.4906,ERALPHA:-1.9956,PLK1:1.90833,SOD2:1.695205,STAT5ALPHA:-1.4754,MTCO1:-1.467232,STING:-1.448945,PAI1:1.385,CD44:1.378325,HSP70:1.3591,FGF-basic:1.330335,MCT4:1.32573,DNMT1:1.32362,53BP1:-1.3229,HLA-DQA1:-1.302591,IR-b:1.30055,Lyn:1.239515,PHGDH:1.212969,Aurora-A:1.17841,EMA:1.17484,S100A4:1.169455,GCLC:-1.147775,ATRX:-1.147123,EPPK1:1.1356,WTAP:1.131599,ZAP-70:-1.100257,HMHA1:-1.098361,ATM:-1.0814,IGFBP2:-1.0698,B7-H3:1.059639,LAD1:1.059205,CD49B:0.98853,Glutamate-D1-2:-0.9673411,MLKL:-0.9584102,Akt2:-0.938375,Atg7:-0.92357,MYOSINIIA:0.91828,ERK2:-0.87763,TFAM:0.8748437,METTL3:-0.8661,NQO1:-0.8626552,CAVEOLIN1:-0.85825,RSK1:-0.8577579,CKIT:0.85441,RAB25:0.84429,CASPASE7CLEAVEDD198:-0.83373,ATP5A:-0.8317207,P16INK4A:0.82656,PDGFRB:-0.825665,AKT:-0.823,IGFRb:0.8022,CYCLINB1:0.79998,FIBRONECTIN:0.79563,Gli3:-0.7855812,MLH1:-0.7816801,SLC1A5:0.77292,TRAP1:-0.76968,INPP4B:-0.76629,Lasu1:-0.765515,PAX6:0.7549699,VAV1:-0.7442159,B7-H4:0.7411047,Glutaminase:0.7392799,GSK-3B:0.7320691,HER2:-0.7317,FOXM1:0.72844,DDR1:0.7275442,TRIP13:0.725395,SYK:-0.72392,SRC:0.72193,CMYC:-0.71973,TUBERIN:-0.71316,CHD1L:-0.7030418,PDHA1:0.7003443,Enolase-1:0.6962848,Slfn11:-0.6947301,KU80:-0.69246,CD171:0.68858,PAICS:0.68782,BRAF:-0.68682,PERK:0.6741494,BCL2:-0.6732,Histone-H3:0.6625898,ASNS:0.66213,P70S6K1:-0.65339,Erk5:0.65191,GAPDH:-0.63738,UQCRC2:-0.6339,VASP:0.6293796,PLC-gamma1:-0.6106008,PTPN12:0.6065098,Mitofusin-1:0.6025012,AR:-0.6009,MTOR:-0.59172,RBM15:-0.58938,BAP1C4:-0.57993,TFRC:0.57219,RICTOR:-0.56661,MIF:0.56601
TCGA-E2-A15T,ERALPHA:4.2538,GATA3:3.3648,MYH11:2.8649,IGFBP2:2.0052,PAR:1.92275,SYK:-1.8603,Connexin-43:-1.78869,PREX1:1.6389,INPP4B:1.6283,Hexokinase-II:1.553488,FASN:1.3573,AR:1.3478,WIPI1:1.26583,ACC1:1.2415,HLA-DQA1:-1.217041,DUSP4:1.2099,Glutamate-D1-2:1.174679,GAPDH:-1.1465,Glucocorticoid-Receptor:-1.110825,EPPK1:1.0895,SIRP-alpha:-1.075026,COLLAGENVI:1.0372,ANNEXIN1:-1.0273,IGFRb:1.01043,EMA:1.00345,SLC1A5:0.99917,ACETYLATUBULINLYS40:0.95259,ARID1A:0.93939,Hexokinase-I:0.9327098,VEGFR2:0.92926,VAV1:-0.8944959,CYCLINE1:-0.88571,Wee1:0.8829438,RAB25:0.88047,Granzyme-B:0.8680849,GCLC:-0.867225,Oct-4:0.865455,Mitofusin-2:0.8501899,HER2:0.83409,CLAUDIN7:0.83136,BIM:0.82787,ECADHERIN:0.8207,TFAM:0.8206437,ASNS:-0.81494,MLKL:-0.8074701,HMHA1:-0.7989405,Enolase-2:0.793725,ENY2:0.79288,HER3:0.77952,ATM:-0.77045,GCN5L2:0.76999,XRCC1:0.76402,BRAF:0.75541,TRANSGLUTAMINASE:-0.74125,PKCALPHA:-0.73062,EEF2K:0.7282,P16INK4A:-0.71466,P38MAPK:0.7107,PDCD4:-0.70694,LCK:-0.70292,ETS1:-0.70191,CD4:-0.7009013,EGFR:-0.68805,EEF2:-0.67924,COG3:0.66369,HES1:-0.6603302,P70S6K1:0.65916,Coup-TFII:-0.64563,IR-b:0.63932,ZAP-70:-0.6387472,P27:0.6326,YTHDF2:0.629795,Gli1:-0.6276204,Stat3:0.6250368,RSK1:0.6246922,BCL2:0.62245,TFRC:-0.62074,RICTOR:0.60463,P62LCKLIGAND:0.59408,NF2:-0.58205,TSC1:-0.57961,MCT4:0.5673499,SOD2:-0.5658852,METTL3:0.55884,RBM15:-0.55501,IRS1:0.53866,ATP5H:0.535625,CD44:-0.5335651,LAD1:-0.532055,MIF:0.53204,G6PD:-0.52872,FTO:0.52372,ATRX:0.5174074,MMP2:-0.5126529,PAXILLIN:-0.50586,p38-a:0.5055089,Vinculin:0.5001396,CD26:0.4846,Histone-H3:0.4811598,1433ZETA:0.4749
TCGA-B6-A0I2,Gli1:-4.657775,ACSL1:4.268835,EMA:-3.384755,GCLC:3.20235,MMP2:3.193542,WTAP:-2.863586,PARP1:-2.7784,FASN:2.5641,HSP70:2.53815,GAPDH:-2.4467,ACETYLATUBULINLYS40:-2.41615,EPPK1:-2.38,TFRC:-2.37365,BRD4:-2.34385,ECADHERIN:-2.31115,YTHDF2:-2.12183,S6:-2.05275,ATRX:-1.884638,53BP1:-1.86725,Granzyme-B:1.81185,AceCS1:1.769105,PAK1:-1.732105,MLKL:1.727715,RSK1:-1.719403,PAR:-1.715725,RBM15:-1.6879,ATP5A:1.658504,CYCLINB1:-1.6473,DNMT1:-1.635925,ALKBH5:-1.61922,YTHDF3:-1.610965,COLLAGENVI:1.60525,IDO:1.51153,ACC1:1.48415,MTSS1:-1.48229,UBAC1:1.46517,BETACATENIN:-1.46315,GSK-3B:-1.442866,COG3:-1.4377,GCN5L2:-1.43015,FAK:1.405105,ENY2:-1.3935,GATA6:1.33375,Slfn11:1.329755,Creb:1.314684,CAVEOLIN1:1.29895,RAB11:1.26695,IGFBP3:-1.251475,KU80:-1.2384,HER3:1.23165,MMP14:-1.227035,ERCC5:-1.2261,ATP5H:1.21954,CMYC:1.21925,Tyro3:1.218425,PAICS:-1.209965,HSP27:-1.1958,MSH6:-1.18605,IL-6:1.17216,FTO:-1.171865,TRIM25:-1.144111,XPF:1.135772,RIP:-1.13497,PLK1:-1.134505,TRAP1:-1.133995,ATM:-1.12645,WIPI1:1.120155,CDT1:1.11958,BRAF:-1.0984,CLAUDIN7:-1.0893,ADAR1:-1.088575,UQCRC2:1.078905,EIF4G:-1.077355,FGF-basic:1.07047,NCADHERIN:1.06536,MERIT40:-1.065181,STAT5ALPHA:1.04775,Stat3:-1.024618,PMS2:-1.000945,HER2:-0.997525,MSH2:-0.99635,LAD1:-0.9944299,S100A4:0.9805901,PLC-gamma1:-0.9756857,EEF2:-0.975375,Connexin-43:-0.9585952,MYH11:0.95588,MYOSINIIA:-0.955735,Akt2:0.9380901,B7-H3:-0.9329158,Wee1:-0.9317911,PARG:0.9172748,P62LCKLIGAND:-0.916415,Vinculin:0.9046447,BCL2A1:0.90034,PDCD4:-0.90025,JAB1:0.880915,Oct-4:0.8793101,Atg5:-0.868745,BID:0.862915
TCGA-BH-A0BT,EMA:3.370115,GAPDH:-2.6025,INPP4B:2.2525,FIBRONECTIN:2.0773,TFRC:-2.0749,EPPK1:1.9294,AR:1.7321,NF2:-1.6858,ERALPHA:1.6799,PREX1:1.611,RBM15:-1.5288,Hexokinase-II:-1.490477,MTCO1:-1.418007,PAR:-1.399995,CYCLINB1:-1.3902,MYH11:1.3093,IGFBP3:1.252425,GATA3:1.2459,HMHA1:-1.174515,SYK:-1.1561,BRD4:-1.1273,PARP1:-1.1198,DDR1:1.083609,ATRX:-1.034278,BETACATENIN:-1.0209,S6:-1.0127,PAXILLIN:-1.0068,PAI1:0.9949,Histone-H3:-0.9882951,FASN:0.98233,RSK1:-0.9696528,ANNEXINVII:-0.96893,EEF2:-0.96814,ACETYLATUBULINLYS40:-0.95548,HER3:0.95499,P16INK4A:0.94802,BAK:0.9457,YTHDF2:-0.919,Cyclophilin-F:-0.8975752,KU80:-0.88564,CYCLINE1:-0.88502,CLAUDIN7:0.87248,COLLAGENVI:0.86975,PAK1:-0.8398554,P62LCKLIGAND:-0.82817,U-Histone-H2B:-0.8269501,PLC-gamma1:-0.8091958,MSH6:-0.80248,VEGFR2:0.79725,IR-b:-0.785945,SIRP-alpha:-0.7839306,BCL2A1:0.7352,CYCLINE2:-0.72926,CKIT:0.72523,ERK2:-0.72392,PLK1:-0.719995,EIF4G:-0.67784,Wee1:-0.6748311,BRAF:-0.6706,ASNS:-0.64551,ETS1:0.6369,TUBERIN:-0.63451,Granzyme-B:0.63439,STAT5ALPHA:-0.63131,CHK2:-0.63061,BAP1C4:-0.61804,53BP1:-0.61032,VAV1:-0.6095208,ACSL1:-0.593285,SMAC:-0.58845,DRP1:-0.5766165,B7-H3:0.5523041,RICTOR:-0.54524,FN14:0.5404801,NQO1:-0.5404401,P38MAPK:0.53274,FOXM1:-0.52569,HLA-DQA1:0.5225437,Cox-IV:-0.5199856,RAB25:0.51462,Aurora-A:-0.5075349,LAD1:-0.5058899,PKCALPHA:-0.48928,JNK2:-0.48525,TRANSGLUTAMINASE:-0.48458,IRS2:-0.4775554,STATHMIN:0.47513,cdc25C:-0.4680599,DIRAS3:0.4657,ERCC5:0.46444,Calnexin:-0.4616652,Glucocorticoid-Receptor:-0.4601199,XPA:0.4513101,Vinculin:0.4505446,RAB11:0.44509,EGFR:-0.43429,Mnk1:-0.4299362,P70S6K1:-0.42815,YAP:0.42753,PR:0.42694
TCGA-D8-A73X,ERALPHA:4.0758,INPP4B:3.6169,GATA3:2.271,PDCD4:2.0694,AR:1.7867,EMA:1.77433,DUSP4:1.6548,TFRC:-1.6005,CYCLINB1:-1.4356,EPPK1:1.3786,PREX1:1.3609,CASPASE7CLEAVEDD198:-1.3562,Connexin-43:1.30016,U-Histone-H2B:1.244725,PAR:-1.09726,GAPDH:-1.0929,BAK:-1.0906,SGK3:1.056595,BCL2:0.93307,ACETYLATUBULINLYS40:0.91473,FOXM1:-0.90687,HMHA1:-0.9016403,FAK:-0.8911698,CD4:-0.861851,PLK1:-0.8596198,ZAP-70:-0.8385669,TRANSGLUTAMINASE:-0.83231,EEF2K:0.81533,ETS1:-0.79244,IDO:-0.7777853,FASN:0.75511,ACSL1:-0.7462498,EGFR:-0.74309,HER3:0.74128,VEGFR2:0.71934,B7-H4:0.7178649,P62LCKLIGAND:-0.7163,Wee1:0.712734,CYCLINE1:-0.70979,P16INK4A:0.67566,FIBRONECTIN:0.67174,RAD51:-0.65977,SOD2:-0.640895,Histone-H3:-0.63572,PARPCLEAVED:-0.63211,G6PD:-0.62504,SMAD3:-0.62208,RSK1:0.6217424,Aurora-A:-0.6104898,EEF2:-0.60211,VAV1:-0.5846557,Lyn:-0.5793748,Cox-IV:-0.5698504,Vinculin:0.5663098,NCADHERIN:-0.55128,MLKL:-0.5338299,Grp75:-0.5281148,Mitofusin-2:0.5268601,CASPASE3:-0.51939,Glutamate-D1-2:0.5127991,Gli3:0.5065391,STAT5ALPHA:0.50646,PERK:-0.5004104,HSP60:-0.499305,B7-H3:0.4950693,Puma:0.4904752,Tau:0.4883552,RAB25:0.48692,IGFBP3:0.4857899,S6:-0.48009,JNK2:0.4791,CHD1L:0.4782484,ERCC5:0.47003,CDT1:-0.4695352,DJ1:0.46875,P90RSK:0.4642,PKCALPHA:-0.46313,CDK1:-0.46008,AKT:0.45057,CD171:-0.4479898,PR:0.44129,MSH2:-0.44054,ERRalpha:-0.4336549,SCD1:-0.43291,Atg5:0.4322201,Coup-TFII:-0.4316898,HLA-DQA1:0.4287789,Glucocorticoid-Receptor:-0.4274548,IGFRb:0.4272402,ARAF:0.42695,Mitofusin-1:-0.4166686,P21:0.41354,ANNEXIN1:-0.41004,CD20:-0.39937,ECADHERIN:0.39927,COG3:0.39468,TIGAR:-0.38987,GCLC:0.3854252,PMS2:0.3817302,MIF:0.3812802
TCGA-BH-A18F,ECADHERIN:-3.26015,GATA3:2.39805,EPPK1:2.37135,EMA:2.181835,FIBRONECTIN:2.1395,INPP4B:1.91845,Gli1:-1.795825,AR:1.47455,CASPASE3:-1.36,CLAUDIN7:-1.25635,PAR:1.106905,JNK2:1.07168,COLLAGENVI:1.02831,CAVEOLIN1:1.020265,Cyclophilin-F:-0.9537048,Connexin-43:0.9059752,SCD1:-0.896555,HSP70:0.896345,NQO1:-0.8456797,BETACATENIN:-0.83672,ENY2:-0.83145,Vinculin:0.824355,ACSL1:0.8222554,MTSS1:-0.8178697,BIM:0.797425,PDCD4:-0.79483,RAB25:0.792035,LAD1:0.7795105,P53:-0.777955,CYCLINE1:-0.76223,STAT5ALPHA:0.74948,PEA15:0.749235,b-Actin:0.7420252,ARAF:0.74022,VASP:0.7394751,BCL2:0.73554,VEGFR2:0.711055,RAB11:0.71093,Mcl-1:0.7080344,S6:-0.70779,CASPASE7CLEAVEDD198:-0.701875,CD26:0.70052,PHGDH:-0.6974852,STING:0.6909305,Histone-H3:0.6865553,P16INK4A:0.68164,DUSP4:-0.6601135,CABL:0.659385,CD86:0.6494254,BCL2A1:0.638105,SLC1A5:-0.63789,PARPCLEAVED:-0.6357,p44-42-MAPK:0.6281204,DRP1:0.6161739,TUBERIN:0.614645,Cox2:-0.6037945,PTEN:0.602815,GRB7:-0.5941053,AceCS1:0.5926849,FASN:0.583005,MTCO1:-0.5727162,Puma:0.5671205,PDGFRB:0.5625404,TFAM:0.5584491,DIRAS3:0.553915,WTAP:-0.5521153,HSP27:-0.5470196,c-IAP2:-0.5404397,TRANSGLUTAMINASE:-0.538185,CD171:-0.5228446,P38MAPK:0.519195,53BP1:-0.512345,PDK1:0.511095,Glutamate-D1-2:0.5036543,IRF1:0.50143,DNMT1:0.4912753,CYCLINB1:-0.489055,MelanA:-0.4806896,P21:0.470815,GCN5L2:-0.466435,MLKL:-0.4664247,S100A4:-0.4593396,ERALPHA:0.454175,GCLC:-0.4522096,PHLPP:-0.4473245,SYK:-0.445065,ALKBH5:-0.4395798,DJ1:0.42968,IR-b:-0.4292746,PAXILLIN:0.41437,MMP14:0.4137654,D-a-Tubulin:-0.4128296,AMPKALPHA:0.406425,ASNS:-0.401415,GAB2:-0.40025,MCT4:-0.3997447,IL-6:-0.3979999,SF2:-0.388645,FTO:-0.3884545,FGF-basic:0.3836704
TCGA-BH-A1EO,EPPK1:2.8774,FIBRONECTIN:2.6956,INPP4B:2.3454,SYK:-1.912,GATA3:1.5247,PTEN:-1.4815,S6:-1.3763,RBM15:-1.3451,CYCLINB1:-1.3274,GAPDH:1.3264,ERALPHA:1.2893,1433ZETA:1.1894,ACC1:-1.0798,P21:0.9941,MSH6:-0.98974,GCN5L2:-0.95729,BAX:0.9455,LCK:-0.93509,53BP1:-0.91779,ATM:-0.87888,BRD4:-0.8454,JAK2:-0.82478,BAP1C4:-0.82281,DJ1:0.80611,CAVEOLIN1:-0.80245,P90RSK:-0.79361,SLC1A5:-0.79019,CHK2:-0.76573,PKCALPHA:-0.73731,P70S6K1:-0.72933,FOXM1:-0.71661,MYH11:-0.70238,4EBP1:0.69255,MTOR:-0.67339,PAI1:0.66956,RICTOR:-0.66631,TFRC:-0.66522,BAK:0.64516,EEF2K:-0.62182,PRDX1:0.58671,COLLAGENVI:0.58652,RAB25:-0.55733,EIF4G:-0.54308,AMPKALPHA:-0.53985,PAXILLIN:-0.53842,SMAC:-0.53796,P16INK4A:0.53794,CYCLINE1:-0.53295,PR:0.50711,PEA15:0.50215,LKB1:0.48396,HSP70:0.48339,MSH2:-0.4773,CASPASE7CLEAVEDD198:-0.47487,YAP:0.47028,CMYC:-0.45082,HER2:-0.43932,BCL2A1:0.43414,TUBERIN:-0.42298,COG3:-0.41793,NF2:-0.41736,PI3KP85:-0.41363,IRS1:0.39734,EIF4E:0.39718,RAD50:-0.38298,ANNEXIN1:0.38254,EGFR:-0.37526,TSC1:-0.37146,BRCA2:-0.35838,ERK2:0.35729,ASNS:-0.35501,BRAF:-0.35012,BCL2:0.3501,ETS1:-0.34583,SF2:0.33836,VEGFR2:0.33019,CD26:0.32171,HER3:-0.32099,AKT:-0.32094,IGFBP2:-0.31688,CRAF:-0.30537,DUSP4:-0.29271,GATA6:0.29232,YB1:-0.28515,MYOSINIIA:-0.27664,PCNA:-0.27389,NCADHERIN:-0.27253,ACETYLATUBULINLYS40:-0.26719,P27:-0.26691,KU80:-0.25787,JNK2:0.25745,AXL:0.25603,MRE11:0.25238,GAB2:-0.25209,CDK1:-0.25007,G6PD:0.24517,CD20:-0.23832,CIAP:0.23439,PREX1:0.23185,XBP1:-0.23086
TCGA-BH-A0B7,HER2:3.7693,EMA:2.62994,GAPDH:-2.4231,GRB7:2.258759,WIPI1:2.05984,ATP5A:2.019279,FASN:1.9591,Histone-H3:1.82074,HMHA1:1.61401,ZAP-70:1.551293,ACC1:1.43075,COLLAGENVI:1.2441,ERALPHA:-1.22885,DUSP4:1.228,Calnexin:1.17159,WIPI2:1.156235,TFRC:-1.15495,STING:1.134345,INPP4B:1.11585,UGT1A:1.044695,Connexin-43:-1.04352,b-Actin:1.04312,PAR:1.03682,IGFRb:-0.98022,CD4:0.9734987,AR:0.95093,YTHDF2:0.941135,HLA-DQA1:0.9187286,MLKL:0.8997499,GCLC:0.872675,JNK2:0.865665,CYCLINE1:-0.845165,ACSL1:0.84468,GATA3:0.840035,CD45:0.8116498,CHK2:-0.807065,NQO1:0.8020148,Granzyme-B:-0.8014751,PDGFRB:0.794775,IDO:0.7925445,FAK:0.78174,LAD1:0.766925,PLC-gamma1:0.7479092,Gli1:-0.7227604,Slfn11:0.7212699,IGFBP3:-0.7204903,ATRX:0.7165874,PDCD4:-0.71018,TRANSGLUTAMINASE:-0.704935,HSP70:0.69917,ATP5H:0.693185,CYCLINB1:-0.692865,ASNS:-0.672465,PERK:0.6642994,FIBRONECTIN:0.663345,DNMT1:-0.6545801,RIP:0.651435,BETACATENIN:-0.638105,IGFBP2:0.62674,Grp75:0.6208649,VAV1:0.6143341,AXL:0.61228,RRM2:0.5912033,ARAF:0.58883,CSK:0.58784,4EBP1:-0.57799,SGK3:-0.568225,CASPASE7CLEAVEDD198:-0.563235,STAT5ALPHA:0.55737,CtIP:-0.5539553,CLAUDIN7:0.545235,PARG:-0.5423103,MEK1:0.533845,MSH6:-0.5309,VASP:0.5297096,Atg5:0.5237999,LCK:0.504945,GSK-3B:0.5009991,PTEN:0.500445,RICTOR:-0.499495,PKCALPHA:-0.49426,ERCC5:-0.48415,EphA2:-0.48341,MTCO1:-0.4779317,CKIT:0.472745,BRAF:-0.470725,MTSS1:-0.4702052,EPPK1:-0.46726,IRF-3:0.4664753,FGF-basic:0.464325,PI3K-p110-b:0.4569,CDK1:-0.454905,PREX1:0.454565,MYH11:0.44519,TRAP1:-0.44181,PAX6:-0.4396401,HSP60:-0.4379152,RAB25:0.434915,CD86:0.43166,Akt2:0.421835
