patient_id,expression_1,expression_2,expression_3,expression_4,expression_5,expression_6,expression_7,expression_8,expression_9,expression_10,expression_11,expression_12,expression_13,expression_14,expression_15,expression_16,expression_17,expression_18,expression_19,expression_20,expression_21,expression_22,expression_23,expression_24,expression_25,expression_26,expression_27,expression_28,expression_29,expression_30,expression_31,expression_32,expression_33,expression_34,expression_35,expression_36,expression_37,expression_38,expression_39,expression_40,expression_41,expression_42,expression_43,expression_44,expression_45,expression_46,expression_47,expression_48,expression_49,expression_50,expression_51,expression_52,expression_53,expression_54,expression_55,expression_56,expression_57,expression_58,expression_59,expression_60,expression_61,expression_62,expression_63,expression_64,expression_65,expression_66,expression_67,expression_68,expression_69,expression_70,expression_71,expression_72,expression_73,expression_74,expression_75,expression_76,expression_77,expression_78,expression_79,expression_80,expression_81,expression_82,expression_83,expression_84,expression_85,expression_86,expression_87,expression_88,expression_89,expression_90,expression_91,expression_92,expression_93,expression_94,expression_95,expression_96,expression_97,expression_98,expression_99,expression_100
TCGA-DM-A1DB,EMA:-2.364252,CD171:2.058009,MYH11:2.035,ERALPHA:-2.0057,P53:1.8567,RICTOR:1.8405,U-Histone-H2B:-1.648169,MTCO1:-1.468955,CD4:1.369892,HSP60:1.262366,Vinculin:1.25616,LAD1:1.220507,Rad23A:1.184204,PLC-gamma1:-1.169975,Mitofusin-1:1.127862,Lyn:1.1248,GAPDH:-1.098,BETACATENIN:1.0951,VASP:1.080136,CLAUDIN7:1.0799,TIGAR:1.0311,Connexin-43:-0.9664002,Histone-H3:-0.9369585,DNA-Ligase-IV:-0.9066974,RSK1:-0.9008829,PAX8:-0.8756236,ASNS:0.8513,CD86:0.8289781,GCLC:-0.8181427,Stat3:-0.8094718,TFAM:0.8082527,SNAIL:0.80724,CAVEOLIN1:0.79029,SOD2:0.7611996,ATM:0.7323,AR:-0.70449,Gli1:0.6968275,HSP27:0.6809805,XPA:-0.6806588,DRP1:0.6717301,CHK2:0.66819,STING:-0.6652024,JNK2:-0.65772,IL-6:0.6557026,SRC:0.64797,WTAP:0.6409076,METTL3:-0.6384701,ECADHERIN:0.63819,Cox-IV:0.6294691,SYK:0.60821,FTO:-0.6062512,Glucocorticoid-Receptor:-0.6062045,Hexokinase-I:-0.6047921,Aurora-B:-0.6040043,ACETYLATUBULINLYS40:-0.59236,IGFBP2:-0.59082,CASPASE8:0.5866,TRIP13:-0.582749,TSC1:0.58236,ATRX:0.5775574,CD49B:0.56903,Tau:-0.5604521,ACSL1:-0.5581764,PDCD4:0.55502,RAB25:0.54721,ZAP-70:-0.5220833,BCL2:-0.52208,VEGFR2:0.52104,EVI1:0.5209953,PAX6:0.5107943,PERK:-0.5101837,CMET:0.50567,GSK-3B:-0.5054583,IRF-3:0.5020825,DUSP4:-0.49995,IDO:0.4995909,SLC1A5:0.49957,Rheb:-0.4985513,PKA-a:-0.4923632,FASN:-0.49109,DM-K9-Histone-H3:-0.4907494,Atg7:-0.4885788,GATA6:0.47592,AXL:0.47426,ALKBH5:-0.4716418,YTHDF3:0.4704158,MSI2:-0.4689726,STAT5ALPHA:0.46383,DJ1:-0.46015,CMYC:0.4584,Calnexin:-0.4571667,XPF:-0.455492,PAK4:0.4530671,BRAF:-0.43892,CDT1:0.4359125,Gli3:-0.4357826,PDGFRB:0.4340676,FIBRONECTIN:0.43075,CASPASE7CLEAVEDD198:0.42943,Atg5:0.4283986
TCGA-AA-3514,IL-6:2.80560638133943,MYH11:2.4527,EPPK1:2.3564,CDT1:2.3228577881694,ERALPHA:-2.0928,ETS1:2.0236,SGK3:1.88516918294883,RICTOR:1.849,CtIP:1.84688086944629,CAVEOLIN1:1.7933,PAK4:1.77690964148987,HER2:1.6651,DM-Histone-H3:1.5282908784403,Connexin-43:-1.48324138165629,VEGFR2:1.3774,Rheb:-1.36577828170442,EEF2:1.3577,CMYC:1.3538,HSP60:1.3475443210395,CD171:1.32312129323826,BETACATENIN:1.3147,YB1:1.3126,EMA:-1.29671713465326,Porin:1.27855249592682,CD86:1.2369256088695,TFRC:1.216,Vinculin:1.19415194510599,Gli3:1.18836808287452,S6:-1.1452,MTCO1:-1.11949813064387,TIGAR:1.1052,DUSP4:-1.0723,MSH2:-1.0676,COLLAGENVI:1.0577,Sox2:1.02273063995966,MITF:1.00347502143595,ATP5H:0.994453708468335,GATA6:0.95718,Slfn11:0.939843786633783,AR:-0.92643,FASN:-0.9141,BIM:-0.88862,ACVRL1:0.87855,XPA:-0.864964380047482,Stat3:-0.861214637043424,PKCALPHA:0.84198,ALKBH5:-0.840754033705848,CLAUDIN7:0.8398,PARPCLEAVED:-0.82288,Coup-TFII:0.814174806994663,UVRAG:0.808989456999809,ZAP-70:-0.808055422881891,SDHA:0.77399473932998,Cox2:0.769781343439034,ACSL1:-0.767609809960877,EphA2:0.760102864752904,BAK:-0.73153,CD49B:0.73047,PAR:-0.730000738061127,U-Histone-H2B:-0.72931770152985,FTO:-0.718508890955749,NQO1:-0.716313394988818,PAX8:-0.708552748537932,CASPASE7CLEAVEDD198:-0.7062,BRAF:-0.69739,DNA-Ligase-IV:0.681704234889669,SOD2:0.679767150409365,4EBP1:-0.67464,PKA-a:-0.674559057132911,Akt2:-0.659388099717053,GATA3:-0.6387,MMP14:-0.638552662343148,STAT5ALPHA:0.63504,PHLPP:0.63281878894847,PERK:-0.620107645317025,PDHK1:0.618703262569847,MIF:-0.608852665269798,CYCLINE1:-0.5976,Mitofusin-2:-0.590153815499791,Mcl-1:-0.589742027106679,SGK1:0.573370394401399,Hexokinase-I:-0.573126276766982,CSK:-0.570968380408466,Glucocorticoid-Receptor:-0.569913125308237,LAD1:0.569480666597155,ADAR1:-0.56765,Calnexin:-0.566392501352851,Glutamate-D1-2:-0.56592516635179,FGF-basic:0.565906605932895,Mitofusin-1:-0.563589468941434,ARID1A:-0.56257,ERRalpha:0.560619039897158,ACC1:-0.55421,PAX6:0.552337301014776,ZEB1:0.5507123059042,AXL:0.54409,PI3KP85:-0.54338,Rad23A:-0.538348844298549,Cyclophilin-F:-0.537553994880469,53BP1:-0.53625
TCGA-D5-6539,CLAUDIN7:2.9864,CD171:2.976854,MYH11:2.9696,EPPK1:2.4969,Hexokinase-II:2.25445,PAXILLIN:-2.1992,Oct-4:2.124476,ERALPHA:-2.0693,MTCO1:2.020381,AceCS1:1.961111,Connexin-43:-1.96021,PAR:-1.957891,MMP14:-1.736895,UGT1A:1.727483,ATP5A:1.678673,TIGAR:1.6089,FN14:1.52435,PDGFRB:-1.382496,EEF2K:-1.374,53BP1:-1.3464,EIF4G:-1.3246,RSK1:1.243789,HMHA1:-1.232218,RAB25:1.1649,VASP:1.144131,Cox2:1.120903,SYK:1.1119,LAD1:1.105673,ATRX:-1.061116,Lasu1:-1.044741,PDCD4:1.0416,XPA:-1.038711,D-a-Tubulin:1.021638,RRM2:1.003412,PAK4:0.9754385,U-Histone-H2B:-0.9726262,CASPASE7CLEAVEDD198:0.96428,CD86:0.9604584,ACSL1:-0.9568465,VAV1:-0.9425754,MITF:-0.9220288,P90RSK:0.91958,IR-b:0.9185442,DVL3:-0.90996,AR:-0.90439,PLK1:0.8867868,DUSP6:0.8769627,Wee1:-0.8736782,CD4:0.8719107,Cox-IV:0.8602759,RICTOR:0.85267,CDT1:-0.8358036,PKCALPHA:0.83369,FASN:-0.8046,SLC1A5:0.79963,BRD4:-0.79764,MCT4:0.7971036,DIRAS3:0.76593,BETACATENIN:0.75637,SDHA:0.7273033,PTPN12:-0.7084341,CD49B:0.70577,TRIP13:-0.7054898,FTO:-0.6999919,Atg5:0.6923448,PAK1:0.6920114,CYCLINE1:-0.68892,SGK3:-0.6862508,MLH1:0.6848065,TFRC:0.68463,INPP4B:0.68054,MSH6:-0.66294,SHP2:-0.6517497,KAP1:-0.6513823,IGFRb:-0.6510111,PLC-gamma1:-0.6479392,Enolase-2:-0.6406779,KU80:-0.63932,BCLXL:0.63472,P53:0.61818,SNAIL:0.61534,CtIP:-0.6096641,FIBRONECTIN:-0.60396,PAX8:-0.5962034,PI3K-p110-b:0.5929807,BCL2A1:0.58704,Creb:-0.5862881,GATA3:-0.57414,FAK:-0.5731803,PHLPP:-0.5633432,P70S6K1:-0.5623,BRAF:-0.55735,Glucocorticoid-Receptor:-0.555597,EphA2:0.5523861,CAVEOLIN1:0.54809,S100A4:-0.5465752,RAD50:-0.54608,STING:-0.542522,Cyclophilin-F:0.5406696,TRAP1:0.5370582
TCGA-A6-2683,ERALPHA:-2.2783,BETACATENIN:2.2185,MYH11:2.2055,PAR:-2.11354427379643,CLAUDIN7:2.1051,EEF2:2.0303,Hexokinase-II:1.96097837645279,HER2:1.8915,Connexin-43:-1.7440605481372,AceCS1:1.70451269708186,CMYC:1.6448,ECADHERIN:1.4917,PDCD4:1.4116,ETS1:1.406,PKCALPHA:1.3963,EVI1:1.30893060501772,AR:-1.2932,SYK:1.2875,HSP60:1.25743274439922,DUSP4:-1.2317,MTCO1:1.21840605964753,MLKL:1.19580391090021,BAK:-1.1712,STAT5ALPHA:1.1533,RSK1:1.10638839636914,TRAP1:1.09733189587097,XPA:-1.0941930093746,D-a-Tubulin:1.03098190958332,LAD1:1.02594774633917,IR-b:0.996906931713232,MSH2:-0.98458,Histone-H3:-0.969369737617427,MelanA:-0.938875935831564,U-Histone-H2B:-0.926135345744195,Oct-4:0.924089706086877,TFRC:0.91971,CAVEOLIN1:0.91716,MMP14:-0.914221268129715,Cyclophilin-F:0.912483575076317,Vinculin:0.909509326214785,PAX8:-0.886327139027786,PAK1:0.884650165899943,CtIP:-0.838265825305665,UGT1A:0.82696785923199,PAI1:-0.82671,CDT1:-0.811782222370037,PAK4:0.811460158162493,Cox-IV:0.804549163747235,TIGAR:0.80045,Creb:-0.795268672668672,VASP:0.794809080247148,RAB25:0.79005,Enolase-2:-0.777065710214097,ANNEXIN1:-0.76753,YB1:0.7549,SLC1A5:0.74487,CD86:0.743424248976894,FIBRONECTIN:-0.74152,STING:0.740305707722101,PARPCLEAVED:-0.73954,1433ZETA:0.72776,Grp75:0.71941736698602,PTEN:0.7184,CYCLINE1:-0.71127,INPP4B:0.71038,FASN:-0.70769,FAK:-0.70644489281134,ERRalpha:0.706104936970539,DM-Histone-H3:-0.686608738287901,JNK2:0.66628,Mitofusin-1:0.656463243807897,CD134:-0.649932231732371,CYCLIND1:-0.64906,PLK1:0.644996737208911,SMAC:0.64171,Glutamate-D1-2:0.631990045614142,DUSP6:0.630230917767957,CASPASE8:-0.62841,MMP2:-0.62794928946878,TFAM:0.627557023424502,MITF:-0.625388172428996,b-Actin:-0.614798539716536,SHP2:-0.610756827201115,ZAP-70:-0.606432939831967,TRIP13:-0.605948228958902,GATA3:-0.59976,Gli1:0.599490195742199,IGFBP3:0.597623852349655,PKA-a:-0.595789887564663,COG3:0.58432,4EBP1:-0.57884,Lasu1:0.569927813872501,BRCA2:-0.5693,XPF:-0.568850645422027,P90RSK:0.56147,Aurora-B:-0.559724150220772,ZEB1:-0.559390123915168,ATRX:0.553759655449307,PREX1:-0.54784,ACSL1:-0.541588807804312
TCGA-AA-3511,EMA:-2.5770695132053,CLAUDIN7:2.1268,ERALPHA:-2.0395,TIGAR:2.0091,EEF2:1.8122,MYH11:1.7734,MTCO1:1.75527691313716,PAR:-1.66027120321166,NQO1:1.5778101989087,MCT4:1.553522561413,CD86:1.45388306108855,HMHA1:-1.44234711817014,U-Histone-H2B:-1.43677424333044,BETACATENIN:1.432,Connexin-43:-1.4262757628785,Glucocorticoid-Receptor:-1.33861333977568,SLC1A5:1.2888,ZAP-70:-1.27457892865517,EEF2K:-1.2323,AceCS1:1.22353124668319,HSP60:1.21424458534074,VASP:1.14689484791567,BCL2:-1.1391,GCLC:-1.11449103211569,Grp75:1.0824956746496,P62LCKLIGAND:1.0712,Cox-IV:1.05010502343206,CD171:1.04943256900858,VAV1:-1.02499867884087,LAD1:1.02157538311401,Cyclophilin-F:1.01754784389015,EPPK1:1.0121,PAI1:0.98062,IGFBP2:-0.93467,IGFBP3:0.931929478484512,Mitofusin-1:0.920633463804922,cdc25C:0.89267306841701,AR:-0.88526,TFRC:0.87487,P53:0.86962,ACSL1:-0.869504771192486,SRC:0.85335,53BP1:-0.85131,STING:-0.838102981209119,Stat3:-0.804562643733066,PAX8:-0.80174044170894,PAXILLIN:-0.79551,P90RSK:0.77765,Enolase-2:-0.772812437727566,FN14:0.752629650358649,Gli1:0.75140996433911,PI3K-p110-b:0.745264366364649,SHP2:-0.744239666570273,FAK:-0.741190531193761,SGK3:-0.737270749945511,XPA:-0.733411731112516,ATRX:-0.733083653814597,Atg5:0.725765935300589,SYK:0.71624,PAK4:0.710902253170622,RAB25:0.69182,PLK1:0.690579478877942,ALKBH5:-0.683513817177315,Tau:-0.674328429329081,PDHA1:0.673670243151523,TFAM:0.673309507453007,CD29:0.670954163319589,Cox2:0.668572015648061,EIF4G:-0.66684,CD49B:0.66572,CYCLINB1:0.65736,YTHDF3:-0.655915977210478,IRF-3:0.6518923317586,ETS1:0.65108,CYCLINE1:-0.64116,BCLXL:0.63586,HER2:0.62971,Glutaminase:0.6282194304065,MTSS1:0.626107238429213,IGFRb:-0.622364471443093,IDO:0.620314814131431,DRP1:0.603571209985153,PHLPP:-0.603260094531206,CHK2:0.59884,YB1:0.59351,Aurora-A:0.574570452450651,Vinculin:0.565711355623876,PMS2:-0.562767344604559,RIP:-0.554247799316862,Histone-H3:-0.550716707520448,CDT1:-0.547559788371631,P27:-0.5453,Creb:-0.542835417609496,GAPDH:0.54092,IR-b:0.528299066567543,METTL3:-0.527706085340494,Hexokinase-II:0.527359661494735,CtIP:-0.526775950749301,Rad23A:0.523083797654603,XPF:-0.519709432530024
TCGA-AZ-6599,MYH11:3.1985,CLAUDIN7:3.1926,Oct-4:2.962154,Connexin-43:-2.683833,BETACATENIN:2.6399,IGFBP2:2.1341,EVI1:2.11192,SNAIL:2.0458,NQO1:1.978221,ECADHERIN:1.9225,CMET:1.888,EMA:-1.788879,PARPCLEAVED:1.7063,SYK:1.6069,ERALPHA:-1.6044,IR-b:1.569267,INPP4B:1.5349,EPPK1:1.4686,FIBRONECTIN:-1.4668,AceCS1:1.465894,RSK1:1.406635,HSP27:1.405841,Glucocorticoid-Receptor:-1.38938,Hexokinase-II:1.384447,LAD1:1.294735,HSP70:-1.2839,IRS2:1.275949,CASPASE8:1.2755,GATA6:1.2392,PDGFRB:-1.201379,MLKL:1.184516,PDCD4:1.171,VASP:1.163612,Cox2:1.162587,RAB25:1.1593,Rheb:-1.122412,SLC1A5:1.0788,D-a-Tubulin:1.076948,CDT1:-1.054856,SIRP-alpha:-1.031179,PAI1:-1.0101,XPA:-0.9949953,TRIP13:-0.9855457,P90RSK:0.98142,HER3:0.9724,RICTOR:0.96034,TFAM:0.9502151,PAK1:0.9429937,ZAP-70:-0.9371696,Hexokinase-I:0.9317029,ACC1:-0.92935,CMYC:0.92874,MITF:-0.9148783,FASN:-0.91041,ATM:0.90156,TIGAR:0.89,DUSP6:0.8876266,SDHA:0.8797057,Glutamate-D1-2:0.8708673,LCK:0.86893,ACETYLATUBULINLYS40:0.8677,ANNEXIN1:-0.86432,CASPASE7CLEAVEDD198:-0.85604,Creb:-0.8537335,MMP14:-0.8459464,HER2:0.83764,PREX1:-0.82664,BIM:-0.82581,AR:-0.82244,BAK:-0.78288,Lyn:0.7719851,SOD1:0.771746,ACSL1:-0.7599399,TRIM25:0.7543482,TFRC:-0.74616,ERRalpha:0.7461562,Akt2:-0.729213,PAR:-0.7263087,Caspase-8-cleaved:-0.7188941,IL-6:-0.7172668,PAK4:0.7166689,WTAP:0.7148551,Rad23A:0.712762,CD171:0.7126497,LC3A-B:-0.712075,U-Histone-H2B:-0.7103108,Tau:-0.6998359,Enolase-2:-0.6904214,Atg5:0.6819076,CHD1L:0.6754073,GCN5L2:0.66572,DDR1:0.6596693,CYCLINE1:-0.65875,ZEB1:-0.65243,VHL:-0.6516638,STING:0.6498056,P16INK4A:-0.64897,ATP5A:0.648251,CD49B:0.64192,Atg4B:-0.6332748
TCGA-CI-6621,MYH11:5.485,Cox2:4.410166,PLC-gamma1:-3.073804,SIRP-alpha:-2.453788,CLAUDIN7:2.4265,PAR:-2.305057,PAXILLIN:-2.2719,EEF2K:-2.1938,CD171:2.127876,ERALPHA:-2.1252,CD86:1.954531,STING:-1.938074,PAI1:1.8442,EIF4G:-1.8108,VAV1:-1.787463,EMA:1.716931,FGF-basic:1.692341,Connexin-43:-1.59286,HMHA1:-1.551928,EEF2:1.5415,RICTOR:1.5057,BAP1C4:-1.4948,Lasu1:-1.440684,ATRX:-1.430387,53BP1:-1.4236,XPA:-1.411588,CAVEOLIN1:1.4066,GCLC:-1.402518,IDO:1.397813,CD4:1.38863,SOD2:1.374633,TIGAR:1.3696,GSK-3B:-1.296048,STAT5ALPHA:-1.2882,Oct-4:1.277381,METTL3:-1.261441,CD38:1.252098,ACSL1:-1.226724,BRAF:-1.1643,MTCO1:-1.156995,Stat3:-1.152317,PMS2:-1.144317,ZAP-70:-1.140239,FN14:1.133675,VASP:1.113568,Glucocorticoid-Receptor:-1.106324,D-a-Tubulin:1.101643,FAK:-1.100235,MCT4:1.09966,MMP14:-1.091477,IGFRb:-1.073686,Wee1:-1.072165,b-Actin:-1.06595,GATA6:-1.0495,KU80:-1.0394,ATM:-0.9908,p44-42-MAPK:-0.9850943,FOXM1:-0.9792,Cox-IV:0.953661,AR:-0.94752,Rheb:-0.9435507,IRS2:-0.9407504,DM-K9-Histone-H3:-0.9318818,Hexokinase-II:0.924136,Mitofusin-2:-0.9196736,CASPASE7CLEAVEDD198:0.91749,XIAP:-0.9031594,ADAR1:-0.89455,SHP2:-0.8943081,DVL3:-0.8848,FTO:-0.8441068,MSH6:-0.83382,CD44:0.8275061,ALKBH5:-0.8257415,GAB2:-0.81715,CD49B:0.8025,AKT:-0.79906,RBM15:-0.79615,KAP1:-0.795457,ETS1:0.78743,GATA3:-0.78566,Cyclophilin-F:0.7854812,BRD4:-0.77709,PDCD4:0.75697,WTAP:0.750531,ACETYLATUBULINLYS40:-0.74745,FASN:-0.74335,LCK:0.71792,DNA-Ligase-IV:-0.7143037,Mitofusin-1:0.7006899,LC3A-B:0.6997213,Rad23A:0.6871381,ECADHERIN:-0.68632,SYK:0.68609,PGM1:-0.6798704,BCLXL:0.67598,Lyn:0.675333,Atg5:0.6726395,TFAM:0.6721092,MEK1:0.67128
TCGA-AA-A00J,CD171:4.24525782739666,RICTOR:3.722,CAVEOLIN1:3.0559,PLC-gamma1:-2.63871165483668,MTCO1:-2.52056602440646,CD4:2.3719678323481,PAR:-2.14729581244939,Connexin-43:-1.87659187247624,CLAUDIN7:1.8583,LAD1:1.79656241047571,Vinculin:1.63958446017598,IDO:1.63255975747111,CD86:1.63240909522456,U-Histone-H2B:-1.62207225378466,Histone-H3:-1.54875147820508,MMP14:-1.53802090527241,MYH11:1.5362,ATRX:-1.49085455149065,FN14:1.38358032248669,XPA:-1.37053415618381,Rad23A:1.36328434361429,RBM15:-1.2604,Melanoma-gp100:1.20428760234096,Cox-IV:1.17853393242243,Glucocorticoid-Receptor:-1.17391414343768,FTO:-1.17243714390645,STING:-1.15769679237074,CD44:1.12543696515817,CASPASE7CLEAVEDD198:1.1243,GSK-3B:-1.12151086747279,SOD2:1.11293456598001,UGT1A:1.11090914401358,METTL3:-1.10818873069116,ERALPHA:-1.0977,PKCALPHA:1.0628,FASN:-1.0567,Oct-4:1.04980428484115,ALKBH5:-1.04157466667555,DNA-Ligase-IV:-1.03237907285691,GCLC:-1.01261719465345,MERIT40:-0.972381594959738,KU80:-0.96295,BETACATENIN:0.93,Lyn:0.90870044989547,Lasu1:-0.898006578311587,Slfn11:0.865853780469454,Cyclophilin-F:0.846903740404092,Wee1:-0.828156162354668,PMS2:-0.825108313234609,ZAP-70:-0.813966003572375,IGFRb:-0.805515804299157,LC3A-B:0.790026474523491,D-a-Tubulin:0.789508615328361,PDCD4:0.78682,CYCLINE1:-0.78487,DNMT1:-0.783994538590746,Rheb:-0.767594413872452,RIP:-0.753364914633652,EMA:-0.741089130284085,VASP:0.740795150112746,Mitofusin-1:0.717310538886483,Atg7:-0.707352014623361,CD45:0.702574317829097,PAXILLIN:-0.69225,EEF2K:-0.68781,XIAP:-0.672286347795002,Cox2:0.666284162659085,FAK:-0.661164593308971,HSP70:0.66063,PAX6:0.655974726740621,Tau:-0.655951053495746,Mitofusin-2:-0.651232996079452,CD38:0.630802212430066,IGFBP2:0.62459,VEGFR2:0.61969,Aurora-B:-0.614325494011049,FGF-basic:0.609779701341315,53BP1:-0.60833,GAPDH:-0.60281,CMYC:0.60047,NDUFB4:0.599267271063577,PAK4:0.597461931163015,ACSL1:-0.582150500572877,BRD4:-0.56886,CIITA:0.567648405786019,RAD50:-0.56625,DM-K9-Histone-H3:-0.561523642869049,AMPKALPHA:0.55425,SDHA:0.553477222040182,GCLM:0.5419980076638,AR:-0.54072,ACETYLATUBULINLYS40:0.53663,PAX8:-0.534346688671314,CYCLINE2:-0.52669,ACVRL1:0.52418,Stat3:-0.523212979028373,BAP1C4:-0.52256,P16INK4A:-0.52052,Atg5:0.507040288218322,UVRAG:-0.501499495129493
TCGA-NH-A5IV,EPPK1:-3.2489,EMA:-3.197466,ECADHERIN:-3.1892,MLKL:2.415343,CD4:2.384693,GAPDH:-2.3487,RAB25:-2.3086,IL-6:2.066013,RAD51:1.8998,Rheb:-1.844099,CAVEOLIN1:1.7693,XBP1:1.7581,TFRC:-1.7286,CYCLINB1:-1.7266,HER2:-1.7185,PAI1:1.699,AR:-1.663,CD45:1.531201,CDT1:1.529022,CD86:1.476695,BETACATENIN:-1.4765,PAK4:1.455541,RICTOR:1.4501,Hexokinase-II:-1.408009,LCK:1.3996,EEF2K:-1.3625,HMHA1:1.320705,HEREGULIN:1.3114,ADAR1:-1.3066,FAK:1.299174,MMP2:1.281951,Connexin-43:-1.273269,CYCLINE1:-1.2143,IR-b:-1.206779,SMAC:-1.1488,ACETYLATUBULINLYS40:-1.1279,RBM15:-1.1068,Mitofusin-2:-1.056632,MSH2:-1.0115,TRAP1:-0.9910221,Rad23A:0.9871223,Lasu1:-0.9864761,PLK1:-0.9737231,VAV1:0.9730068,Cyclophilin-F:-0.9681272,GSK-3B:-0.9652037,FASN:-0.95321,CHK2:-0.94948,ATRX:-0.9232805,MMP14:-0.922044,SOD2:0.9201518,EEF2:-0.91926,PAK1:-0.917049,MSH6:-0.90991,CtIP:0.8944753,BRAF:-0.88482,NQO1:-0.8780852,XRCC1:-0.86831,RAD50:-0.86364,PI3KP85:0.86126,SGK3:0.8593639,ATM:0.85475,DM-Histone-H3:0.8508032,DVL3:-0.83999,ERALPHA:-0.8395,CMYC:-0.83034,IGFRb:-0.811775,CYCLINE2:-0.80812,YTHDF3:-0.8022936,TRIP13:-0.8016978,CLAUDIN7:-0.78894,BAP1C4:-0.78208,Melanoma-gp100:0.7747199,COLLAGENVI:0.7736,PAX6:0.7727484,SIRP-alpha:-0.7708226,PARG:0.7583244,MITF:0.7569657,53BP1:-0.75678,BAK:0.74965,Lyn:0.7489403,STING:-0.7463864,ERCC1:-0.738,BCL2A1:0.73657,HES1:-0.7362976,MTCO1:-0.7205509,PCNA:-0.70509,B7-H3:-0.7042081,PDGFRB:0.6947737,U-Histone-H2B:-0.6941564,Aurora-A:-0.6826021,4EBP1:-0.66277,AceCS1:-0.6535319,ACC1:-0.64662,PERK:-0.6357734,RSK1:-0.6337369,WTAP:-0.623428,CSK:0.6213803,STATHMIN:0.61468,P27:0.60985
TCGA-A6-6648,MYH11:4.4592,CD171:3.8068292036374,PLC-gamma1:-2.58163087623151,ERALPHA:-2.1191,SIRP-alpha:-1.95204077838113,EEF2:1.8875,RICTOR:1.8031,EEF2K:-1.7554,PAXILLIN:-1.7405,CLAUDIN7:1.7282,EPPK1:1.6689,HMHA1:-1.59943992036992,VAV1:-1.56415504232843,CD4:1.56214752842784,Oct-4:1.49991903388858,Connexin-43:-1.38336920465318,STING:-1.33986261315321,EMA:-1.27679940718108,53BP1:-1.235,CD86:1.20642108667413,ETS1:1.1038,GCLC:-1.01305145366265,ACSL1:-0.97159825712796,Lasu1:-0.966366295933326,CKIT:0.95119,BETACATENIN:0.93959,Cox-IV:0.929676102732532,EIF4G:-0.92654,PLK1:0.91798296218007,BCLXL:0.90348,LAD1:0.896310247032965,Wee1:-0.884894187029569,Vinculin:0.87731930334743,D-a-Tubulin:0.872286150010628,AceCS1:0.869425402571112,IDO:0.867658809932202,SLC1A5:0.8606,AR:-0.84142,SYK:0.81996,CAVEOLIN1:0.81787,ZAP-70:-0.817514576833325,VASP:0.813967081714129,FAK:-0.811308982712934,FTO:-0.808951661078404,DVL3:-0.7981,KU80:-0.7929,ATRX:-0.789028114051541,FN14:0.788418908012951,BRAF:-0.76333,Aurora-A:0.743117109762729,UGT1A:0.731561240917956,TIGAR:0.72033,MMP14:-0.717166301764192,Tau:-0.707135287329545,FASN:-0.70615,Hexokinase-I:-0.70504950594232,METTL3:-0.697132182297563,U-Histone-H2B:-0.694038999846454,WTAP:0.681304787204366,SHP2:-0.681134282203635,PKCALPHA:0.6638,Atg5:0.655998502698121,Lyn:0.651650878215651,PAX8:-0.647975464305556,IGFRb:-0.639491773519393,Glucocorticoid-Receptor:-0.636771135576253,TFAM:0.63551393844249,XIAP:-0.625257770401043,PTPN12:-0.624207850688774,IR-b:0.622966799423471,DUSP4:-0.62229,MTCO1:0.621939445691024,XBP1:0.6128,FGF-basic:0.609153310656276,GSK-3B:-0.603329225647603,COLLAGENVI:0.60049,CYCLINE1:-0.59629,GAB2:-0.58801,DNMT1:0.579995238729389,P70S6K1:-0.57975,Stat3:-0.572788365066171,PMS2:-0.559206323255507,XPA:-0.555804631720314,XPF:-0.544400764327915,CD38:0.543202839410224,HSP60:0.54030884206975,Enolase-2:-0.538052425320129,SMAD1:0.53326,PAK1:0.531380037024862,DNA-Ligase-IV:-0.52800670008158,Rheb:-0.526861889946169,BAP1C4:-0.52444,YB1:0.52268,CHK2:0.52225,IRF-3:0.51932055180512,Gli3:-0.518487488717094,IGFBP3:0.516186003602007,HES1:0.515069144791226,Creb:-0.507780324354829,Cyclophilin-F:0.505377856692439
